id,category,harga,jumlah_kamar,jumlah_kamar_mandi,luas_garasi,luas_bangunan,luas_lahan,name,link,daerah,lon,lat
HO62B2FCDDAB26DID,house,335000000,2,1,,36,48,Rumah asri komplek deket tol Cibubur dan Jatiwarna,https://www.lamudi.co.id/rumah-asri-komplek-deket-tol-cibubur-dan-jatiwarna.html,Bekasi,106.935672,-6.321288
HO6343B2B9BD3E7ID,house,700000000,3,2,72,62,72,Rumah Bekasi 1 Juta ALL IN DP 0 - Perdana Unit Tipe Majestic,https://www.lamudi.co.id/rumah-bekasi-1-juta-all-in-perdana-tipe-majestic-166538104983.html,Bekasi,107.03887130938,-6.3214618680088
LA631710B426CB8ID,land,49000000,,,,,104,"TANAH KAVLING PALING MURAH DI BOGOR, TAMAN ALAM HARMONI",https://www.lamudi.co.id/tanah-kavling-paling-murah-di-bogor-taman-alam-har-166245598895.html,Bekasi,107.804757,-6.904081
HO621A3AE0D430DID,house,930000000,5,3,,180,125,Rumah siap huni di komp. Jaka kencana jakasetia (LP),https://www.lamudi.co.id/rumah-siap-huni-di-komp-jaka-kencana-jakasetia-lp.html,Bekasi,106.97326,-6.254651
LA62752B3A133E3ID,land,4357500000,,,,,581,Tanah Pinggir Jalan Raya Bintara Strategis Perbatasan Jakarta Timur Bekasi,https://www.lamudi.co.id/tanah-pinggir-jalan-raya-bintara-strategis-perbatasan-jakarta-timur-bekasi.html,Bekasi,106.960179,-6.238415
HO626CD56B8768FID,house,300000000,2,1,,36,60,Rumah Ready Stok Gardenia City 3 DP Hanya 4 Juta,https://www.lamudi.co.id/rumah-ready-stok-gardenia-city-3-dp-hanya-4-juta.html,Bekasi,107.10063212225,-6.2176934932942
HO61726B00D85C9ID,house,640000000,2,1,,55,60,"DIJUAL RUMAH 2 LANTAI TANPA DP, LOKASI STRATEGIS DI CIKARANG BEKASI",https://www.lamudi.co.id/dijual-rumah-2-lantai-tanpa-dp-lokasi-strategis-di-cikarang-bekasi.html,Bekasi,107.151169,-6.343067
AP5FB8303B7BEDCID,apartment,350000000,2,1,500,40,,DIJUAL TANPA PERANTARA BEKASI TOWN SQUARE 2BR+ 2 view danau Timur-Utara (NEGO),https://www.lamudi.co.id/dijual-tanpa-perantara-bekasi-town-square-2br-2-view-danau-timur-utara-nego.html,Bekasi,107.0103908623,-6.2566313985284
HO600D69EE94EEEID,house,600000000,2,2,1,45,48,harga rumah bekasi golden city,https://www.lamudi.co.id/harga-rumah-bekasi-golden-city.html,Bekasi,107.00327,-6.22758
HO62E208B16BD2FID,house,425000000,2,1,,48,72,"Dijual Cepat BU, NEGO sampe deal",https://www.lamudi.co.id/dijual-cepat-bu-nego-sampe-deal-165898052942.html,Bekasi,107.010295,-6.343239
HO613C2C3C6EFAEID,house,748000000,2,1,1,43,72,Havila Residence Cibubur Nuasa Asri & Sejuk Harga 600Jtan Dgn DP 15JT Sdh Surat2,https://www.lamudi.co.id/havila-residence-cibubur-nuasa-asri-sejuk-harga-600jtan-dgn-dp-15jt-sdh-surat2.html,Bekasi,106.91520730987,-6.3640451055164
HO62AC5BC68090EID,house,1500000000,4,3,1,280,174,Dijual rumah siap huni dua lantai bekasi Selatan kota bekasi galaxi,https://www.lamudi.co.id/dijual-rumah-siap-huni-dua-lantai-bekasi-selatan-kota-bekasi-galaxi.html,Bekasi,106.99008071497,-6.1982224679128
HO6317226101BABID,house,350000000,2,1,1,38,72,Jual Rumah Baru Renovasi Lt. 72 /Lb. 38 Perumahan Bumi Citra Lestari,https://www.lamudi.co.id/jual-rumah-baru-renovasi-lt-72-lb-38-perumahan-bum-166246051389.html,Bekasi,107.18973456218,-6.2643268904558
HO627DFE4DBA75EID,house,800000000,4,0,,187,117,"dijual Murah 2  Lantai : Kuat, Luas, Harga (wajib)  Nego",https://www.lamudi.co.id/dijual-murah-2-lantai-kuat-luas-harga-wajib-nego.html,Bekasi,107.00278,-6.20972
LA5D1443FBCD8B9ID,land,6000000000,,,,,1000,Lahan 1000 m di Jati Makmur pinggir jalan Kodau Raya,https://www.lamudi.co.id/lahan-1000-m-di-jatimakmur-pinggir-jalan-kodau-raya.html,Bekasi,106.94004469346,-6.2918640663718
LA6292AFC05D9D9ID,land,135000000,,,,,75,"DIJUAL TANAH PINGGIR JALAN RAYA 1,8 JUTA PERMETER DI BEKASI",https://www.lamudi.co.id/dijual-tanah-pinggir-jalan-raya-1-8-juta-permeter-di-bekasi.html,Bekasi,107.05302734233,-6.3535592650288
HO60767D91F3F18ID,house,296000000,2,1,1,36,66,CLUSTER RUMAH FULL BATA MERAH SIAP SERAH TERIMA,https://www.lamudi.co.id/cluster-rumah-full-bata-merah-siap-serah-terima.html,Bekasi,107.02380145621,-6.2038690684736
HO607CF873AC011ID,house,339000000,2,1,1,40,75,"Paragon, Cluster Murah di Tambun Selatan, Bekasi. 15 Menit ke Stasiun",https://www.lamudi.co.id/paragon-cluster-murah-di-tambun-selatan-bekasi-15-menit-ke-stasiun.html,Bekasi,107.051545,-6.228402
CO62A05B5EB4E48ID,commercial-1,4350000000,,,,277,99,Ruko Hoek River Town Grand Wisata,https://www.lamudi.co.id/ruko-hoek-river-town-grand-wisata.html,Bekasi,107.04416658952,-6.289190148987
HO5FBEFCB8BCE6EID,house,1300000000,2,1,1,58,90,"rumah di galaxy cluster victoria garden, bekasi",https://www.lamudi.co.id/rumah-di-galaxy-cluster-victoria-garden-bekasi.html,Bekasi,106.96987,-6.26621
CO62FB046CB1F52ID,commercial-1,865000000,,,,88,48,Ruko di Setu Bekasi Pinggir Jalan Raya Lingkungan Ramai,https://www.lamudi.co.id/ruko-di-setu-bekasi-pinggir-jalan-raya-lingkungan-166061783631.html,Bekasi,107.05703409682,-6.3451359022426
CO62A06EA750DDCID,commercial-1,5500000000,,,,507,144,Ruko di Villa Meutia Kirana,https://www.lamudi.co.id/ruko-di-villa-meutia-kirana.html,Bekasi,107.00058155248,-6.26088140697
HO6261193829C01ID,house,355000000,2,1,,45,0,KESEMPATANMU‼️MILIKI RUMAH STRATEGIS DI BEKASI UTARA ,https://www.lamudi.co.id/kesempatanmu-miliki-rumah-strategis-di-bekasi-utara.html,Bekasi,106.995219,-6.218211
HO622C5D052CC29ID,house,700000000,2,3,1,116,58,RUMAH DI JUAL BINTARA 14 RUMAH CANTIK DUA LANTAI 700juta (TURUN HARGA - BU ),https://www.lamudi.co.id/rumah-di-jual-bintara-14-rumah-cantik-dua-lantai-850juta-turun-harga-bu.html,Bekasi,106.96630884885,-6.2251330540534
HO62D8A9616E135ID,house,1200000000,2,2,1,60,127,Rumah di Cluster luas 127  bekasi Kota dekat stasiun dan tol,https://www.lamudi.co.id/rumah-di-cluster-luas-127-bekasi-kota-dekat-stasiun-dan-tol.html,Bekasi,107.02802480668,-6.2262371155749
HO62261C878237CID,house,410000000,2,1,,36,60,DIJUAL RUMAH  BEKASI DENGAN SMART HOUSE SISTEM,https://www.lamudi.co.id/rumah-murah-dekat-jakarta-utara-1.html,Bekasi,106.971459,-6.237052
LA628D719717C3AID,land,67000000,,,,,100,PALING DIMINATI KAVLING TANAH POTENSIAL UNTUK INVESTASI DAN BISNIS ANDA,https://www.lamudi.co.id/paling-diminati-kavling-tanah-potensial-untuk-investasi-dan-bisnis-anda.html,Bekasi,106.8237374,-6.6119609
HO62A07CC1F00DBID,house,365000000,2,1,60,38,60,RUMAH TANPA DP DEKAT DENGAN STASIUN CIBITUNG,https://www.lamudi.co.id/rumah-tanpa-dp-dekat-dengan-stasiun-cibitung.html,Bekasi,107.08745,-6.25946
HO626A0D4D74336ID,house,1200000000,3,2,1,70,130,Dijual rumah siap huni di tengah kota Bekasi 3 kamar tidur bebas banjir,https://www.lamudi.co.id/dijual-rumah-siap-huni-di-tengah-kota-bekasi-3-kamar-tidur-bebas-banjir.html,Bekasi,106.990443,-6.229904
HO6362036489B8CID,house,2200000000,4,2,1,160,150,"Rumah 2 lantai Bagus Rapi di Bintara, Bekasi Barat",https://www.lamudi.co.id/rumah-2-lantai-bagus-rapi-di-bintara-bekasi-barat-16673677807.html,Bekasi,106.96056,-6.23142
HO635A1B1903950ID,house,295000000,2,1,,36,55,"Hunian Minimalis, Tanpa DP, Lokasi Strategis, Harga Ekonomis di Babelan",https://www.lamudi.co.id/hunian-minimalis-tanpa-dp-lokasi-strategis-harga-e-166684956189.html,Bekasi,106.97144656073,-6.3058604813844
CO62835FBB836B4ID,commercial-1,2800000000,,,,166,66,RUKO DIJUAL DENGAN KONSEP ALFRESCO BONUS MODAL USAHA,https://www.lamudi.co.id/ruko-dijual-dengan-konsep-alfresco-bonus-modal-usaha.html,Bekasi,107.17888191899,-6.368390398869
LA633D573D1C6CCID,land,14000000000,,,,,812,DIJUAL TANAH LOKASI STRATEGIS EXIT TOL JATIASIH ,https://www.lamudi.co.id/dijual-tanah-lokasi-strategis-exit-tol-jatiasih-16649644131.html,Bekasi,106.95726119753,-6.2920940097562
HO62A02C70E0648ID,house,950000000,2,1,,50,90,Rumah 2 Lantai di Kemang Pratama 2,https://www.lamudi.co.id/rumah-2-lantai-di-kemang-pratama-2-1.html,Bekasi,106.97528047331,-6.2882845483553
HO6337090D9CB12ID,house,1300000000,3,3,2,105,83,RUMAH 2 LANTAI SIAP HUNI HARGA INCLUDE FREE BIAYA DEKAT TOL JATIWARNA ,https://www.lamudi.co.id/rumah-2-lantai-siap-huni-harga-sudah-free-biaya-de-166455118147.html,Bekasi,106.9340429848,-6.265144405119
HO6365132A2D0A0ID,house,560000000,2,1,1,54,97,RUMAH MINIMALIS SIAP HUNI DI TAMBUN DEKAT STASIUN,https://www.lamudi.co.id/rumah-murah-di-tambun-dekat-kawasan-dan-stasiun-ba-166756842640.html,Bekasi,107.05883,-6.246
HO636A88CD08512ID,house,395000000,2,1,1,36,60,Rumah murah di Bekasi ,https://www.lamudi.co.id/rumah-murah-di-bekasi-166792622145.html,Bekasi,107.02497,-6.1593
HO633D4DEA29816ID,house,2200000000,3,3,1,90,170,DIJUAL RUMAH 1 LANTAI + MEZZANIN DI CITRA GRAN CIBUBUR,https://www.lamudi.co.id/dijual-rumah-1-lantai-mezzanin-di-citra-gran-cibub-166496202656.html,Bekasi,106.91816,-6.38677
HO637CD7D329F50ID,house,592000000,2,2,1,39,60,"WOW SUPER MURAH  RUMAH 2 LANTAI 500 JUTAAN FREE BIAYA, DEKAT TOL ",https://www.lamudi.co.id/wow-super-murah-rumah-2-lantai-500-jutaan-free-bia-166912609934.html,Bekasi,106.94956,-6.33426
HO62E9682547FB5ID,house,168000000,2,1,1,48,72,RUMAH BEKASI MUKTIWARI RESIDENCE TAHAP 5,https://www.lamudi.co.id/rumah-bekasi-1-2-bln-dp-0-165996712499.html,Bekasi,107.09242036467,-6.2631582438566
HO61936BA8A4204ID,house,1100000000,3,3,1,100,125,Rumah bagus di jual full renovasi,https://www.lamudi.co.id/rumah-bagus-di-jual-full-renovasi.html,Bekasi,107.13936032478,-6.3343858377264
HO5AD6E3578E4CEID,house,168000000,2,1,1,30,66,Rumah Subsidi Murah,https://www.lamudi.co.id/rumah-subsidi-murah-32.html,Bekasi,106.96906839752,-6.4601667317132
HO5E4689EFD1A2CID,house,285000000,2,1,1,60,36,Rumah komersil ,https://www.lamudi.co.id/rumah-komersil-3.html,Bekasi,107.04634,-6.25602
LA6245161D74969ID,land,42000000,,,,,60,Lahan Tanah Murah Siap Bangun Legalitas Terjamin Sukawangi Tambelang Bekasi,https://www.lamudi.co.id/lahan-tanah-murah-siap-bangun-legalitas-terjamin-sukawangi-tambelang-bekasi.html,Bekasi,107.12083,-6.19333
HO61B1D28719B2FID,house,178000000,2,1,1,26,60,Rumah Subsidi Terluas di Bekasi,https://www.lamudi.co.id/rumah-subsidi-terluas-di-bekasi.html,Bekasi,107.06170011876,-6.2618774072791
AP61DA5F4D49947ID,apartment,450000000,1,1,,22,,Jual Rugi atau Disewakan Apartemen Grand Icon Caman Full Furnished Paling Cantik,https://www.lamudi.co.id/jual-rugi-atau-disewakan-apartemen-grand-icon-caman-full-furnished-paling-cantik.html,Bekasi,106.95261743705,-6.2528230796881
HO634246C2232FBID,house,1200000000,3,2,1,109,76,Rumah 2 Lt Tinggal 1 unit strategis Jatibening Pd.Gede,https://www.lamudi.co.id/rumah-2-lt-tinggal-1-unit-strategis-jatibening-pd-166528787481.html,Bekasi,106.95021,-6.26021
LA630C00713E040ID,land,18050000000,,,,,9500,LAHAN INDUSTRI SENTUL,https://www.lamudi.co.id/lahan-industri-sentul-166173092982.html,Bogor,106.67528,-6.36278
LA637CCD9B13A56ID,land,8475000000,,,,,5650,Tanah Villa Di Lokasi Paling Elite Dan Aman Dengan Security Gate,https://www.lamudi.co.id/tanah-villa-di-lokasi-paling-elite-dan-aman-dengan-166912348338.html,Bogor,106.92306,-6.64306
LA630CBA9146C31ID,land,17550000000,,,,,39000,"Tanah Lokasi Premium Pinggir Jalan Raya, Lebar Muka 200",https://www.lamudi.co.id/di-jual-cepat-tanah-lokasi-bagus-pinggir-jalan-166177857757.html,Bogor,106.70083,-6.55472
HO62E216E780592ID,house,396400000,2,1,15,30,60,Hunian Minimalis Exclusive Dutch Style 300 Jutaan Dekat Dengan BSD dan AEON ,https://www.lamudi.co.id/hunian-minimalis-exclusive-dutch-style-300-jutaan-16589841673.html,Bogor,106.54693981823,-6.3718478604512
HO62F5E0210A563ID,house,810000000,2,1,1,45,90,Rumah Minimalis Asri di Metland Cileungsi Siap KPR Harga All In Bisa Nego,https://www.lamudi.co.id/jual-rumah-minimalis-asri-di-metland-cileungsi-sia-166028086551.html,Bogor,106.95917,-6.39472
LA635FD82672F8DID,land,1150050000,,,,,2091,Dijual Tanah di Pancawati Bogor Lokasi Strategis Untuk Bisnis,https://www.lamudi.co.id/dijual-tanah-di-pancawati-bogor-lokasi-strategis-u-166722563842.html,Bogor,106.76028,-6.54778
HO633F5742B2E82ID,house,500000000,2,1,1,45,83,Rumah Siap Huni Bisa KPR Dekat Stasiun KA Cilebut Harga All In Ready Furnished,https://www.lamudi.co.id/rumah-siap-huni-bisa-kpr-dekat-stasiun-ka-cilebut-166509549018.html,Bogor,106.7935228,-6.5413046
AP636383ED26AD3ID,apartment,460000000,1,1,,22,,APARTEMEN BOGOR SENTUL ROYAL PARK.,https://www.lamudi.co.id/apartemen-bogor-sentul-royal-park-16674662211.html,Bogor,106.845882,-6.566213
HO633F559F2B147ID,house,580000000,2,1,1,70,84,Rumah Bebas Banjir di Metland Cileungsi DP Ringan Harga All In Nego Bisa KPR,https://www.lamudi.co.id/rumah-bebas-banjir-di-metland-cileungsi-dp-ringan-166509507148.html,Bogor,106.888758,-6.449439
HO61E53344635CBID,house,372700000,2,1,,36,84,Rumah Rp 300 Jtan di Bogor,https://www.lamudi.co.id/rumah-rp-300-jtan-di-bogor.html,Bogor,106.82889,-6.63583
HO61CDA8266055BID,house,390000000,2,1,0,36,84,GDC Tajur Halang,https://www.lamudi.co.id/gdc-tajur-halang-4.html,Bogor,106.8696729,-6.5710643
HO6324CDDBCE683ID,house,685000000,2,1,,45,90,Rumah Tanpa DP Cibinong Bogor,https://www.lamudi.co.id/rumah-tanpa-dp-cibinong-bogor-166335637927.html,Bogor,106.68861,-6.39861
HO62F2378647EEAID,house,780000000,3,2,1,200,90,Rumah 3 Lantai Strategis Dekat Stasiun KA Bojonggede Harga All In Bisa KPR,https://www.lamudi.co.id/rumah-3-lantai-strategis-dekat-stasiun-ka-bojongge-166004109440.html,Bogor,106.80194,-6.47833
HO638298C9BFD2AID,house,5500000000,3,3,,250,2000,Villa Di Lokasi Komplek Prestis Dan Aman,https://www.lamudi.co.id/villa-di-lokasi-komplek-prestis-dan-aman-166950317722.html,Bogor,106.92293957303,-6.6431038617857
HO63285A7E57812ID,house,800000000,2,1,1,54,120,Rumah Minimalis Bebas Banjir di Perumahan Viyasa Valley Harga All In Siap KPR,https://www.lamudi.co.id/rumah-minimalis-bebas-banjir-di-perumahan-viyasa-v-166358899068.html,Bogor,106.8237374,-6.5708377
HO6365FFF81DBA7ID,house,370000000,2,1,2,42,72,DIJUAL CEPAT RUMAH 2LANTAI DIBOGOR BEBAS BANJIR HANYA BOOKING 2JT ALL IN,https://www.lamudi.co.id/dijual-cepat-rumah-mezzanine-dibogor-bebas-banjir-166762904853.html,Bogor,106.849906,-6.52078
HO62C7EB673B5CCID,house,780000000,3,2,1,85,116,Rumah Minimalis Luas Bebas Banjir Dekat Dramaga Bogor Siap KPR Harga All In,https://www.lamudi.co.id/rumah-minimalis-luas-dekat-dramaga-bogor-siap-kpr-bebas-banjir.html,Bogor,106.73778,-6.57222
HO63043DBCEE527ID,house,1500000000,3,3,1,150,144,Rumah Luas Siap Huni di Bogor Raya Permai Harga All In Nego Bisa KPR,https://www.lamudi.co.id/dijual-rumah-luas-siap-huni-di-bogor-raya-permai-h-166122233233.html,Bogor,106.7647475,-6.5728619
HO62CBECC96F635ID,house,1980000000,6,3,1,155,120,Rumah Luas Strategis Siap KPR di Komplek Budi Agung Bogor Harga All In,https://www.lamudi.co.id/jual-rumah-luas-strategis-siap-kpr-di-komplek-budi-agung-bogor.html,Bogor,106.786854,-6.557846
HO6315E888948B7ID,house,960000000,2,1,1,51,120,Rumah Luas Bebas Banjir di Perum Rancamaya Golf Estate Harga All In Bisa KPR,https://www.lamudi.co.id/jual-rumah-luas-bebas-banjir-siap-huni-di-perum-ra-166238016838.html,Bogor,106.53333,-6.65
HO624139808FD9EID,house,2040000000,4,3,2,120,180,Rumah Luas Siap Huni di Bogor Nirwana Residence Harga All In Bisa KPR,https://www.lamudi.co.id/dijual-rumah-luas-siap-huni-di-bogor-nirwana-residence-bisa-kpr.html,Bogor,106.785317,-6.630073
HO62678323B2B6EID,house,1070000000,2,1,1,52,105,Rumah Idaman Minimalis Siap Huni di Rancamaya Golf Estate Harga All In Bisa KPR,https://www.lamudi.co.id/jual-cepat-rumah-idaman-minimalis-siap-huni-di-rancamaya-golf-estate.html,Bogor,106.819132,-6.640542
HO6315E754C7F30ID,house,960000000,2,1,1,51,120,Rumah Minimalis Asri Sejuk di Bogor Selatan Siap Huni Harga All in Bisa KPR,https://www.lamudi.co.id/dijual-rumah-minimalis-asri-sejuk-di-bogor-selatan-166237986077.html,Bogor,106.8237374,-6.6428214
HO636DE28FD0ADCID,house,225000000,2,1,1,33,43,Rumah paling murah di pondok rajeg cibinong,https://www.lamudi.co.id/rumah-paling-murah-di-cibinong-166814580785.html,Bogor,106.82433,-6.46348
HO62C83EAAA450FID,house,494020000,2,1,,40,64,Dijual Rumah Siap Huni di Citayam Pabuaran Bogor,https://www.lamudi.co.id/dijual-rumah-cluster-citayam-pabuaran.html,Bogor,106.4447,-6.4665
HO6348F2C7D1ED4ID,house,310000000,2,1,1,42,64,Rumah Mewah pinggir jalan Termurah di pondok rajeg cibinong,https://www.lamudi.co.id/rumah-murah-di-cibinong-166572512735.html,Bogor,106.81819,-6.45198
CO6336570D2D124ID,commercial-1,355500000,,,,68,45,Tenjo City Metropolis Tipe Ruko Mixed Use,https://www.lamudi.co.id/tenjo-city-metropolis-tipe-ruko-mixed-use-166450561311.html,Bogor,106.45917,-6.32889
CO6335A81BA3820ID,commercial-1,638206000,,,,69,61,Kayu Manis Business Square at Kota Podomoro Tenjo,https://www.lamudi.co.id/kayu-manis-business-square-at-kota-podomoro-tenjo-166446082750.html,Bogor,106.4397931,-6.3352783
LA6350814819D01ID,land,59000000,,,,,100,DI JUAL TANAH KAVLING ABIRAMA LAND 59 JUTA 100 METER  TERMASUK BIAYA SHM,https://www.lamudi.co.id/di-jual-tanah-kavling-abirama-land-61-juta-100-met-166622036046.html,Bogor,106.80972,-6.6825
HO6368A43D053D2ID,house,278000000,2,1,1,30,60,Dijual Rumah Di Bogor Ready Stock Dp 0% 278 Juta ,https://www.lamudi.co.id/dijual-rumah-di-bogor-ready-stock-dp-0-278-juta-ci-166780217352.html,Bogor,106.76090606903,-6.6453315019096
HO633666CB47FE7ID,house,442257000,2,1,1,36,72,Kalisuren Green Garden 2 Tipe 36,https://www.lamudi.co.id/kalisuren-green-garden-2-tipe-36-166450964389.html,Bogor,106.7404681,-6.471409
HO634D6749884AFID,house,300000000,2,1,,45,72,rumah murah ciomas laladon yasmin bubulak dermaga,https://www.lamudi.co.id/rumah-murah-ciomas-laladon-yasmin-bubulak-dermaga-166601709760.html,Bogor,106.77556,-6.62667
LA62833B573EACBID,land,49000000,,,,,100,Tanah Murah Lokasi Strategis,https://www.lamudi.co.id/tanah-murah-lokasi-strategis-19.html,Bogor,107.0874356,-6.5828495
HO637B682B1EA96ID,house,450000000,2,1,,45,80,rumah kota bogor cikaret pasir kuda cibalagung ciapus dekat stasiun,https://www.lamudi.co.id/rumah-kota-bogor-cikaret-pasir-kuda-cibalagung-cia-166903197998.html,Bogor,106.972339,-6.933632
HO63743C0A5351BID,house,575000000,2,1,1,40,66,town house exclusive dekat rsud cibinong - casa kirai,https://www.lamudi.co.id/town-house-exclusive-dekat-rsud-cibinong-casa-kira-166856193078.html,Bogor,106.82361,-6.48114
HO637B7BA2C4661ID,house,900000000,4,3,,300,165,rumah bogor nirwana residence murah kota bogor ,https://www.lamudi.co.id/rumah-bogor-nirwana-residence-murah-kota-bogor-166903696220.html,Bogor,106.79682,-6.61496
HO6378D90E51ACCID,house,950000000,3,2,,90,98,rumah kota bogor pasir kuda gunung batu cibalagung kebun raya residen,https://www.lamudi.co.id/rumah-kota-bogor-pasir-kuda-gunung-batu-cibalagung-166886427092.html,Bogor,106.778618,-6.600144
HO63364F63D6464ID,house,538000000,3,2,1,82,72,Tenjo City Metropolis Tipe Amarillys,https://www.lamudi.co.id/tenjo-city-metropolis-tipe-amarillys-16645036519.html,Bogor,106.4645788,-6.336421
HO63358D09EDE54ID,house,847800000,3,4,1,85,85,Bali Resort Bogor Tipe 85/85,https://www.lamudi.co.id/bali-resort-bogor-tipe-85-85-166445389753.html,Bogor,106.7401415,-6.5376883
CO63365AE068231ID,commercial-1,544470000,,,,48,48,Ruko Citaville Parung Panjang,https://www.lamudi.co.id/ruko-citaville-parung-panjang-166450659245.html,Bogor,106.67111,-6.53278
HO61332238C6BEAID,house,850000000,4,4,,200,300,RUMAH SIAP HUNI SUASANA PEDESAAN DI CIAWI BOGOR,https://www.lamudi.co.id/rumah-siap-huni-suasana-pedesaan-di-ciawi-bogor.html,Bogor,106.87102986468,-6.6842130106876
HO6347DE9331CB6ID,house,752928000,3,3,2,80,82,Avoria Estate Tipe 80,https://www.lamudi.co.id/avoria-estate-tipe-80-16656544190.html,Bogor,106.7520911,-6.5077804
HO6346717765CCBID,house,519000000,2,1,1,45,84,Hanya 5 juta udah bisa punya rumah di Parung ,https://www.lamudi.co.id/hanya-5-juta-udah-bisa-punya-rumah-di-parung-166556095178.html,Bogor,106.75538,-6.47343
HO62383B7A6C280ID,house,2600000000,6,6,10,350,1331,"HOT Deal! Villa 6 bedroom dgn Swimming Pool di Cisarua Puncak, Bogor ",https://www.lamudi.co.id/hot-deal-villa-6-bedroom-dgn-swimming-pool-di-cisarua-puncak-bogor.html,Bogor,106.471,-6.6527
HO62C6686FA00ABID,house,700000000,2,2,2,52,72,Cluster Ridge Crystal Tipe 52/72 – Harvest City,https://www.lamudi.co.id/cluster-ridge-crystal-tipe-52-72-harvest-city.html,Bogor,106.9818226,-6.4044393
HO6336564A3DCCBID,house,299090000,2,1,1,32,60,Grand Tenjo Residence - Cluster Botanica Tipe 32/60,https://www.lamudi.co.id/grand-tenjo-residence-cluster-botanica-tipe-32-60-166450541883.html,Bogor,106.4758748,-6.336186
LA62CBDDB484F7FID,land,30000000,,,,,100,jual tanah murah cocok buat investasi,https://www.lamudi.co.id/jual-tanah-murah-cocok-buat-investasi.html,Bogor,106.63694,-6.57583
AP6215B9FF1BE9BID,apartment,330000000,1,1,,18,,Kaliana Apartment Tipe Studio,https://www.lamudi.co.id/kaliana-apartment-tipe-studio.html,Bogor,106.9754488,-6.3994775
HO6229C545411F5ID,house,248510140,2,1,,30,60,Cluster Bukit Meranti Tipe Meranti 2 – Citra Indah City,https://www.lamudi.co.id/cluster-bukit-meranti-tipe-meranti-2-citra-indah-city.html,Bogor,107.0493032,-6.4397091
HO62453430C5885ID,house,168000000,2,1,1,23,60,DAEVA PERMAI  Tenjo rumah bersubsidi dekat stasiun,https://www.lamudi.co.id/daeva-permai-tenjo-rumah-bersubsidi-dekat-stasiun-2.html,Bogor,106.45687,-6.32058
HO61FA2824945C2ID,house,850000000,1,1,1,40,60,Adhi City Sentul Tipe Aruna Standard,https://www.lamudi.co.id/adhi-city-sentul-tipe-aruna-standard.html,Bogor,106.8515117,-6.5336962
HO632B342E388F7ID,house,12200000000,4,5,,500,953,IMPERIAL GOLF FULL FURNISH PLUS PRIVATE POOL,https://www.lamudi.co.id/imperial-golf-full-furnish-plus-private-pool-16637757908.html,Bogor,106.9004472,-6.5938837
HO63021F48C50D1ID,house,300000000,2,1,1,36,60,Griya Amalia Residence,https://www.lamudi.co.id/griya-amalia-residence-166108346451.html,Bogor,106.76050421792,-6.466610063344
HO624021BD7D871ID,house,799000000,3,2,,42,84,Perumahan Syariah Premium Bogor Algira Townhouse,https://www.lamudi.co.id/perumahan-syariah-premium-bogor-algira-townhouse.html,Bogor,106.8143586,-6.5774855
