,id,category,harga,jumlah_kamar,jumlah_kamar_mandi,luas_garasi,luas_bangunan,luas_lahan,name,link,daerah,lon,lat,total_luas,harga_fix,label
91,LA62DF5687CC9E6ID,land,1281000000,0.0,0.0,0.0,0.0,183.0,kavling di tengah kota..lokasi strategis,https://www.lamudi.co.id/kavling-di-tengah-kota-lokasi-strategis-165880384764.html,Bandung,107.636076,-6.927541,183.0,7000000.0,2
92,HO6337801949293ID,house,930000000,2.0,2.0,1.0,60.0,85.0,Dijual Rumah Mewah Sisa 2 Unit Lagi Di Cisaranten Bandung,https://www.lamudi.co.id/dijual-rumah-mewah-sisa-2-unit-lagi-di-cisaranten-166458165732.html,Bandung,107.68444,-6.92361,145.0,6413793.1034482755,2
93,HO62539FF6C5724ID,house,545292000,2.0,1.0,1.0,36.0,68.0,Rumah Cantik Terbaik Dekat Kota Bandung dekat dengan Fasilitas Pendidikan ,https://www.lamudi.co.id/rumah-cantik-terbaik-dekat-kota-bandung-dekat-dengan-fasilitas-pendidikan.html,Bandung,107.72111,-6.94,104.0,5243192.307692308,2
94,HO628DF551D39ABID,house,331575000,2.0,1.0,4.0,45.0,72.0,"rumah tipe 45/72 kualitas sultan Bisa KPR,bandung",https://www.lamudi.co.id/rumah-tipe-45-72-kualitas-sultan-bisa-kpr-bandung.html,Bandung,107.54639,-6.81639,117.0,2833974.358974359,2
95,HO5D5FB77A40B23ID,house,2000000000,5.0,3.0,0.0,190.0,167.0,Rumah Kompleks Singgasana Pradana,https://www.lamudi.co.id/rumah-kompleks-singgasana-pradana.html,Bandung,107.61056,-6.95722,357.0,5602240.896358543,2
96,HO6203054AB78C0ID,house,1480500000,3.0,2.0,1.0,65.0,92.0,"Rumah Cantik, Akses Strategis, Hanya 3 KM-an dari Exit Tol Pasteur. Mau??",https://www.lamudi.co.id/rumah-cantik-akses-strategis-hanya-3-km-an-dari-exit-tol-pasteur-mau-2.html,Bandung,107.40889,-6.73389,157.0,9429936.305732485,0
97,HO6315C7DAE39E8ID,house,425000000,8.0,4.0,1.0,120.0,64.0,"Kos2an 2 lantai di dekat Carrefour Kiaracondong income 38,4 jt/th",https://www.lamudi.co.id/kos2an-2-lantai-di-dekat-carrefour-kiaracondong-in-166237180253.html,Bandung,107.70583,-6.95806,184.0,2309782.6086956523,2
98,HO63035DF4513D9ID,house,3300000000,5.0,3.0,1.0,275.0,355.0,Rumah Murah Lokasi Premium Cigadung Harga dibawah pasar,https://www.lamudi.co.id/rumah-murah-lokasi-premium-cigadung-harga-dibawah-166116504440.html,Bandung,107.62472,-6.88056,630.0,5238095.238095238,2
99,HO621C2B5FCC727ID,house,2200000000,3.0,2.0,0.0,0.0,123.0,rumah cahaya levata sharon,https://www.lamudi.co.id/rumah-cahaya-levata-sharon.html,Bandung,107.6535667,-6.9536868,123.0,17886178.86178862,0
100,HO623C735B883B7ID,house,1679000000,4.0,3.0,1.0,95.0,172.0,Rumah Islami Cikutra Bandung Dekat Pusat Kota,https://www.lamudi.co.id/rumah-islami-cikutra-bandung-dekat-pusat-kota.html,Bandung,107.63806,-6.89333,267.0,6288389.513108614,2
101,CO625F8EBBAC910ID,commercial-1,3800000000,0.0,0.0,0.0,200.0,0.0,2unit ruko pinggir jalan Gunung Batu cocok untuk usaha apa saja,https://www.lamudi.co.id/2unit-ruko-pinggir-jalan-gunung-batu-cocok-untuk-usaha-apa-saja.html,Bandung,107.607608,-6.890485,200.0,19000000.0,0
102,LA63075501A6EBBID,land,624000000,0.0,0.0,0.0,0.0,156.0,Tanah Bandung Kota Luasan 156 m2 Bisa Bayar 12 Kali Tanpa Bunga,https://www.lamudi.co.id/tanah-bandung-kota-luasan-156-m2-bisa-bayar-12-kal-166142489776.html,Bandung,107.63694,-6.95444,156.0,4000000.0,2
103,HO6268CDC85DA12ID,house,395000000,2.0,1.0,15.0,30.0,60.0,Rumah Minimalis Harga Terjangkau dekat Exit Tol Cileunyi,https://www.lamudi.co.id/rumah-minimalis-harga-terjangkau-dekat-exit-tol-cileunyi.html,Bandung,107.73127,-6.929505,90.0,4388888.888888889,2
104,AP5F3681258B81AID,apartment,2500000000,2.0,0.0,0.0,78.0,0.0,Apartemen Lokasi Prestisius,https://www.lamudi.co.id/apartemen-lokasi-prestisius.html,Bandung,107.60139,-6.88167,78.0,32051282.051282052,0
105,HO6361D130CC579ID,house,850000000,2.0,2.0,1.0,87.0,120.0,For Sale Rumah Siap Huni di Antapani Bandung,https://www.lamudi.co.id/for-sale-rumah-siap-huni-di-antapani-bandung-166735492820.html,Bandung,107.6603,-6.91708,207.0,4106280.193236715,2
106,LA6215D8D9C67F1ID,land,3500000000,0.0,0.0,0.0,0.0,2800.0,Tanah Kebun Cocok Untuk Villa Di Cisarua Lembang View Kota Bandung,https://www.lamudi.co.id/tanah-kebun-cocok-untuk-villa-di-cisarua-lembang-view-kota-bandung.html,Bandung,106.936071,-6.662053,2800.0,1250000.0,1
107,AP635A19C0E5735ID,apartment,160000000,1.0,1.0,0.0,26.0,0.0,"Unit Apartemen Emerald Kawaluyaan Kota, Harga Cash Dibawah Harga Dvp",https://www.lamudi.co.id/unit-apartemen-emerald-kawaluyaan-kota-harga-cash-166684921686.html,Bandung,107.58755725397,-6.946712797956,26.0,6153846.153846154,2
108,LA5F3542C4BA2F1ID,land,8225000000,0.0,0.0,0.0,0.0,4700.0,Tanah Cimareme Bandung,https://www.lamudi.co.id/tanah-cimareme-bandung-2.html,Bandung,107.451054,-6.897296,4700.0,1750000.0,1
109,HO62392FEC689FAID,house,850000000,2.0,1.0,0.0,75.0,81.0,Rumah di Komplek Batu Mas,https://www.lamudi.co.id/rumah-di-komplek-batu-mas-1.html,Bandung,107.64083,-6.93472,156.0,5448717.948717949,2
110,HO627C6EE6E096AID,house,900000000,3.0,3.0,0.0,120.0,60.0,Dijual Rumah nyaman di Gempol asri,https://www.lamudi.co.id/dijual-rumah-nyaman-di-gempol-asri.html,Bandung,107.557241,-6.942272,180.0,5000000.0,2
111,HO6314553936CBAID,house,1399999999,2.0,1.0,2.0,81.0,172.0,Rumah Kota Bandung Utara Rumah Tol Pasteur,https://www.lamudi.co.id/rumah-kota-bandung-utara-rumah-tol-pasteur-166227692159.html,Bandung,107.57953019902,-6.8689460960193,253.0,5533596.833992095,2
112,HO62E8AA63D4777ID,house,375000000,2.0,1.0,0.0,36.0,60.0,Sharia Islamic Soreang - Perumahan Soreang Bandung,https://www.lamudi.co.id/rumah-syariah-perumahan-kpr-soreang-hunian-islami-165941513912.html,Bandung,107.54714271658,-7.0623953437207,96.0,3906250.0,2
113,HO629FD709A0B5AID,house,800000000,2.0,2.0,2.0,90.0,60.0,RUMAH MURAH BAGUS JARANG ADA DI PAJAJARAN PASIRKALIKI BANDUNG ,https://www.lamudi.co.id/rumah-murah-bagus-jarang-ada-di-pajajaran-pasirkaliki-bandung.html,Bandung,107.610171,-6.906996,150.0,5333333.333333333,2
114,LA62943B12F1662ID,land,1028000000,0.0,0.0,0.0,0.0,514.0,Tanah strategis murah  pinggir jalan soreang ciwidey,https://www.lamudi.co.id/tanah-strategis-murah-pinggir-jalan-soreang-ciwidey.html,Bandung,107.73639,-7.1125,514.0,2000000.0,2
115,HO62B16AB3E1741ID,house,412000000,2.0,1.0,0.0,40.0,66.0,Perumahan Syariah Bandung Soreang,https://www.lamudi.co.id/promo-perumahan-baru-di-cimahi-cipageran-cipageran-city-view.html,Bandung,107.54683284124,-7.0623100548119,106.0,3886792.452830189,2
116,HO61A5958B81E16ID,house,1200000000,3.0,2.0,1.0,170.0,156.0,Rumah Bagus di Cimindi Bandung/NY,https://www.lamudi.co.id/rumah-bagus-di-cimindi-bandung-ny.html,Bandung,107.322778,-7.030556,326.0,3680981.5950920247,2
117,HO62C65DFC161F3ID,house,17000000000,10.0,5.0,0.0,255.0,870.0,Rumah Lama Strategis Sayap Malabar Bandung,https://www.lamudi.co.id/rumah-lama-strategis-sayap-malabar-bandung.html,Bandung,107.638056,-7.129722,1125.0,15111111.111111112,0
118,HO633400A3CBCB6ID,house,486000000,2.0,1.0,1.0,38.0,82.0,Rumah ujung berung bandung kpr dp 5 juta  air bersih sejuk nyaman strategis,https://www.lamudi.co.id/rumah-ujung-berung-bandung-kpr-dp-5-juta-air-bersi-166435241994.html,Bandung,107.697994,-6.918664,120.0,4050000.0,2
119,HO6307162E4CB85ID,house,2250000000,4.0,3.0,2.0,198.0,211.0,RUMAH FULL RENOVASI DI MELONG ASIH BELAKANG BORMA CIJERAH,https://www.lamudi.co.id/rumah-full-renovasi-di-melong-asih-belakang-borma-166140881416.html,Bandung,107.567388,-6.918269,409.0,5501222.493887531,2
120,LA5F7C0509DFF35ID,land,19500000000,0.0,0.0,0.0,0.0,7000.0,Lahan Matang Siap Bangun untuk Cluster di area Premium Cigadung Dago Bandung,https://www.lamudi.co.id/lahan-matang-siap-bangun-untuk-cluster-di-area-premium-cigadung-dago-bandung.html,Bandung,107.62497,-6.87559,7000.0,2785714.285714286,3
121,HO62E8FF9068FB1ID,house,1300000000,4.0,2.0,2.0,230.0,250.0,Rumah Full Furnished Siap Huni Riung Bandung,https://www.lamudi.co.id/rumah-full-furnished-siap-huni-riung-bandung-165943694468.html,Bandung,107.67576400055,-6.9587865192212,480.0,2708333.3333333335,2
122,LA6310350448DD1ID,land,260300000,0.0,0.0,0.0,0.0,137.0,"Dekat RS Hermina Arcamanik 1,9 Jt/M2 Tanah Kavling SHM",https://www.lamudi.co.id/dekat-rs-hermina-arcamanik-1-9-jt-m2-tanah-kavling-166200653259.html,Bandung,107.62444,-6.86222,137.0,1900000.0,2
123,HO6325DC1FC4F0AID,house,30000000000,26.0,12.0,10.0,540.0,1347.0,"Hitung Tanah, 400m dari Unpar. Rukost Luas di Jl.Ciumbuleuit",https://www.lamudi.co.id/hitung-tanah-400m-dari-unpar-rukost-luas-di-jl-ciu-166342556722.html,Bandung,107.60408591139,-6.8769537405307,1887.0,15898251.192368839,0
124,CO5E6C4FEB4DE03ID,commercial-1,4575520000,0.0,0.0,0.0,288.0,564.0,Gudang Murah Bandung Berijin Usaha Kawasan Industri PROMO DP BISA DICICIL,https://www.lamudi.co.id/gudang-murah-bandung-berijin-usaha-kawasan-industri-promo-dp-bisa-dicicil.html,Bandung,107.81861,-6.96917,852.0,5370328.6384976525,2
125,HO624A92C4217B5ID,house,1650000000,4.0,3.0,0.0,180.0,99.0,Rumah Komplek Djati Cluster Pasirjati Cilengkrang Bandung,https://www.lamudi.co.id/rumah-komplek-djati-cluster-pasirjati-cilengkrang-bandung.html,Bandung,107.67917,-7.08222,279.0,5913978.494623655,2
126,LA63149F74F138FID,land,50000000,0.0,0.0,0.0,0.0,80.0,Jual Tanah 50Jt Bandung,https://www.lamudi.co.id/jual-tanah-50jt-bandung-166229592431.html,Bandung,107.59389,-6.92028,80.0,625000.0,2
127,LA62D62F2A528CCID,land,3307500000,0.0,0.0,0.0,0.0,735.0,Jual tanah Pinggir jalan Cileunyi,https://www.lamudi.co.id/jual-tanah-pinggir-jalan-cileunyi.html,Bandung,107.74432654163,-6.9409066916141,735.0,4500000.0,2
128,HO62550D7282147ID,house,723470275,2.0,1.0,0.0,45.0,95.0,Tanpa DP bisa mendapatkan rumah milenial ala Art Deco ,https://www.lamudi.co.id/tanpa-dp-bisa-mendapatkan-rumah-milenial-ala-art-deco.html,Bandung,107.61055091951,-6.9548949473187,140.0,5167644.821428572,2
129,HO635C5DB9C1F89ID,house,2900000000,12.0,15.0,1.0,228.0,149.0,Dijual cepat Kost 2 lantai dekat Buahbatu,https://www.lamudi.co.id/dijual-cepat-kost-2-lantai-dekat-buahbatu-166699768979.html,Bandung,107.62817363495,-6.8126074723402,377.0,7692307.692307692,2
130,HO62B2EA10CEA20ID,house,450000000,2.0,2.0,1.0,45.0,75.0,Rumah Mewah 2 Lantai Bandung Dekat Pusat Kesehatan cuma 400 Jutaan ,https://www.lamudi.co.id/rumah-mewah-2-lantai-bandung-dekat-pusat-kesehatan-cuma-400-jutaan.html,Bandung,107.58667,-6.89833,120.0,3750000.0,2
131,HO60EFEA75F0238ID,house,350000000,2.0,1.0,1.0,45.0,88.0,Rumah 2 lantai di Soreang Pemandangan Gunung,https://www.lamudi.co.id/rumah-2-lantai-di-soreang-pemandangan-gunung.html,Bandung,107.545625,-7.0606004,133.0,2631578.947368421,2
132,LA5D5FB78EB7C4CID,land,2250000000,0.0,0.0,0.0,0.0,1000.0,"Tanah Siap Pakai Di Jl Soekarno Hatta, Mainroad, Bandung Kota",https://www.lamudi.co.id/tanah-siap-pakai-di-jl-soekarno-hatta-mainroad-bandung-kota.html,Bandung,107.7631,-7.0485,1000.0,2250000.0,2
133,HO5F521E5F2A7C7ID,house,2850000000,4.0,4.0,0.0,260.0,312.0,"Dijual Rumah 2, 85 M Baru Taman Kopo Indah",https://www.lamudi.co.id/dijual-rumah-2-85-m-baru-taman-kopo-indah.html,Bandung,107.38028,-6.82167,572.0,4982517.482517483,2
134,HO62679A182CF71ID,house,1900000000,4.0,4.0,1.0,120.0,110.0,Dijual Rumah  Jl. Awiligar Ria II Bandung Utara,https://www.lamudi.co.id/dijual-rumah-jl-awiligar-ria-ii-bandung-utara-3.html,Bandung,107.673723,-6.865044,230.0,8260869.565217392,2
135,HO6246B1F8256F1ID,house,696000000,2.0,1.0,1.0,65.0,80.0,"Rumah 2 Lantai daerah Jati Handap, dengan Pemandangan Indah Kota Bandung",https://www.lamudi.co.id/rumah-2-lantai-daerah-jati-handap-dengan-pemandangan-indah-kota-bandung.html,Bandung,107.66807,-6.87915,145.0,4800000.0,2
136,HO632D8700CF7BDID,house,5500000000,5.0,7.0,0.0,450.0,336.0,Rumah siap huni   di sayap Laswi/ Gatsu/Riau,https://www.lamudi.co.id/rumah-bagus-di-sayap-laswi-riau-16639280646.html,Bandung,107.63157,-6.91742,786.0,6997455.470737914,2
137,HO63205746C141CID,house,4200000000,6.0,3.0,3.0,150.0,212.0,Rumah Terawat Di Braga Bandung,https://www.lamudi.co.id/rumah-terawat-di-braga-bandung-166306387821.html,Bandung,107.618265,-6.918737,362.0,11602209.944751382,0
138,LA6334D9C980053ID,land,300000000,0.0,0.0,0.0,0.0,392.0, dijual tanah pinggir sungai untuk villa kebun budidaya ikan ,https://www.lamudi.co.id/dijual-tanah-pinggir-sungai-untuk-villa-kebun-budi-166440800925.html,Bandung,107.5625,-7.08917,392.0,765306.1224489796,2
139,HO62F0C68AB7DB4ID,house,760920000,3.0,2.0,1.0,60.0,99.3,"RUMAH EKSKLUSIF DI SETIABUDI BANDUNG, BISA KPR LOH",https://www.lamudi.co.id/rumah-eksklusif-di-setiabudi-bandung-bisa-kpr-loh-165994663456.html,Bandung,107.594806,-6.812806,159.3,4776647.834274952,2
140,LA627A11F5012C8ID,land,3060000000,0.0,0.0,0.0,0.0,153.0,BEST PRICE !! Kavling Langka Luas 153m2 Lokasi Tengah Kota Bandung,https://www.lamudi.co.id/best-price-kavling-langka-luas-153m2-lokasi-tengah-kota-bandung.html,Bandung,107.601804,-6.91017,153.0,20000000.0,0
141,LA62A0433CC4E64ID,land,358400000,0.0,0.0,0.0,0.0,56.0,Tanah murah gunung batu dekat pasteur kota bandung SHM,https://www.lamudi.co.id/tanah-murah-gunung-batu-dekat-pasteur-kota-bandung-shm.html,Bandung,107.56526,-6.888813,56.0,6400000.0,2
142,HO62B2901056B40ID,house,560000000,2.0,1.0,0.0,40.0,72.0,Rumah mewah bergaya Skandinavia di Bandung timur,https://www.lamudi.co.id/rumah-mewah-bergaya-skandinavia-di-bandung-timur.html,Bandung,107.68444,-6.96472,112.0,5000000.0,2
143,HO62CFBEFD6282BID,house,1300000000,8.0,3.0,0.0,164.0,108.0,rumah  Bandung kota gumuruh,https://www.lamudi.co.id/rumah-bandung-kota-gumuruh.html,Bandung,107.63722,-6.93639,272.0,4779411.764705882,2
144,HO6111FF6CA5EE2ID,house,798000000,2.0,1.0,0.0,42.0,98.0,Rumah cantik 1 km dari gerbang tol Cileunyi,https://www.lamudi.co.id/rumah-cantik-1-km-dari-gerbang-tol-cileunyi.html,Bandung,107.74092236543,-6.9411790822434,140.0,5700000.0,2
145,HO6302F0DAA63DEID,house,1150000000,4.0,3.0,2.0,90.0,144.0,Rumah di Bandung Utara harga Murah,https://www.lamudi.co.id/rumah-di-bandung-utara-harga-murah-166113711465.html,Bandung,107.586768,-6.875405,234.0,4914529.914529915,2
146,HO63173B4AE63ECID,house,350000000,2.0,2.0,1.0,42.0,72.0,JARANG ADA RUMAH MURAH ISINYA WAH SUMRINGAH ,https://www.lamudi.co.id/jarang-ada-rumah-murah-isinya-wah-sumringah-166246689088.html,Bandung,107.58778,-7.04528,114.0,3070175.4385964912,2
147,HO627C6EDD259A8ID,house,1100000000,3.0,2.0,1.0,62.0,100.0,Rumah Komplek Cherry Field Dekat STT.Telkom Podomoro dan Tol BuahBatu,https://www.lamudi.co.id/rumah-komplek-cherry-field-dekat-stt-telkom-podomoro-dan-tol-buahbatu.html,Bandung,107.6376869577,-6.9808155833212,162.0,6790123.456790123,2
148,KO636265BBBA298ID,kos,2000000000,15.0,15.0,0.0,150.0,181.0,Dijual Rumah Kost ,https://www.lamudi.co.id/dijual-rumah-kost-166739295573.html,Bandung,107.64779,-6.89466,331.0,6042296.072507553,2
149,HO620DEA457AA27ID,house,35000000000,6.0,3.0,4.0,600.0,1012.0,Rumah tinggal hoek dan Asri dekat Gedung Sate Bandung,https://www.lamudi.co.id/rumah-tinggal-hoek-dan-asri-dekat-gedung-sate-bandung.html,Bandung,107.6267425,-6.908361,1612.0,21712158.808933,0
150,HO62897757A1DCBID,house,835000000,2.0,1.0,1.0,50.0,110.0,Dijual Rumah di Cluster Cikutra ,https://www.lamudi.co.id/dijual-rumah-di-cluster-cikutra.html,Bandung,107.63342514282,-6.8856610158386,160.0,5218750.0,2
151,HO6213817189F18ID,house,749000000,2.0,2.0,1.0,55.0,102.0,Type Hook Summer Hills Dago,https://www.lamudi.co.id/type-hook-summer-hills-dago.html,Bandung,107.6316695,-6.8771694,157.0,4770700.636942675,2
152,HO625638595245FID,house,569000000,3.0,1.0,0.0,50.0,84.0,PERUMAHAN ISLAMI BEBAS BANJIR DEKAT TOL SOROJA,https://www.lamudi.co.id/perumahan-islami-bebas-banjir-dekat-tol-soroja.html,Bandung,107.5474703598,-7.0620484544772,134.0,4246268.6567164175,2
153,HO631B104B084C4ID,house,1050000000,3.0,2.0,1.0,82.0,75.0,Dijual Rumah Komplek Elite Grand Sharon Siap Huni,https://www.lamudi.co.id/dijual-rumah-komplek-elite-grand-sharon-siap-huni-166271802786.html,Bandung,107.678621,-6.946481,157.0,6687898.089171975,2
154,LA62320421BF3C2ID,land,35000000000,0.0,0.0,0.0,0.0,9120.0,TANAH STRATEGIS DI DAGO UTK VILLA / GLAMPING,https://www.lamudi.co.id/tanah-strategis-di-dago-utk-villa-glamping.html,Bandung,107.632,-6.861574,9120.0,3837719.298245614,3
155,HO635BC7B3B3233ID,house,650000000,2.0,2.0,1.0,70.0,98.0,frds Rumah komplek Bumi Adipura,https://www.lamudi.co.id/frds-rumah-komplek-bumi-adipura-166695928345.html,Bandung,107.6914809577,-6.9484779987373,168.0,3869047.619047619,2
156,CO630EE49E70F34ID,commercial-1,6000000000,0.0,0.0,4.0,500.0,328.0,"Murah Mendekati NJOP , Mainroad Jl.Kopo Atas",https://www.lamudi.co.id/murah-mendekati-njop-mainroad-jl-kopo-atas-166192041470.html,Bandung,107.5981565115,-6.9283715124527,828.0,7246376.811594203,2
157,CO5F368122E55EEID,commercial-1,1000000000,0.0,0.0,0.0,1800.0,5900.0,Pabrik Cipatik,https://www.lamudi.co.id/pabrik-cipatik-2.html,Bandung,107.604174,-6.893036,7700.0,129870.12987012987,3
158,HO62550BC96F7C1ID,house,496811800,2.0,1.0,0.0,40.0,60.0,Perumahan Best Seller di kota Bandung - Promo cicilan hingga bulan Mei 2022,https://www.lamudi.co.id/perumahan-best-seller-di-kota-bandung-promo-cicilan-hingga-bulan-mei-2022.html,Bandung,107.67013190821,-6.9787134385154,100.0,4968118.0,2
159,HO620746F59F083ID,house,2500000000,4.0,2.0,2.0,200.0,230.0,Rumah Tengah Kota Bandung Jalan Elang,https://www.lamudi.co.id/rumah-tengah-kota-bandung-jalan-elang.html,Bandung,107.584466,-6.910538,430.0,5813953.488372093,2
160,LA5F2CFB3873014ID,land,175000000,0.0,0.0,0.0,0.0,87.0,KAVLING KOTA MURAH AKSES BISA KEMANA MANA,https://www.lamudi.co.id/kavling-kota-murah-akses-bisa-kemana-mana.html,Bandung,107.58206035419,-6.9148698043865,87.0,2011494.2528735632,2
161,HO62EBD63795CD9ID,house,295000000,2.0,1.0,1.0,30.0,60.0,HUNIAN TERMURAH DI KELASNYA LOKASI DI BANDUNG TIMUR ,https://www.lamudi.co.id/hunian-termurah-di-kelasnya-lokasi-di-bandung-timu-165969591249.html,Bandung,107.7631,-7.1216,90.0,3277777.777777778,2
162,HO6212277980705ID,house,699000000,2.0,2.0,0.0,55.0,60.0,Rumah 600jt 2 lantai dago bandung,https://www.lamudi.co.id/rumah-600jt-2-lantai-dago-bandung.html,Bandung,107.63155545231,-6.8772560175463,115.0,6078260.869565218,2
163,HO60ED1D6752C92ID,house,336000000,2.0,1.0,0.0,30.0,66.0,Rumah murah,https://www.lamudi.co.id/rumah-murah-239.html,Bandung,107.84,-6.98556,96.0,3500000.0,2
164,HO6278A627DAF96ID,house,335000000,2.0,1.0,1.0,36.0,72.0,Cluster Alisa city nagreg. Hanya booking saja,https://www.lamudi.co.id/cluster-alisa-city-nagreg-hanya-booking-saja.html,Bandung,107.887055,-7.025036,108.0,3101851.8518518517,2
165,LA6232014BD404EID,land,37500000000,0.0,0.0,0.0,0.0,8600.0,TANAH DAGO VIEW KE BANDUNG,https://www.lamudi.co.id/tanah-dago-view-ke-bandung.html,Bandung,107.646,-6.8539764,8600.0,4360465.116279069,3
166,HO60F9904F441B1ID,house,565000000,2.0,1.0,1.0,36.0,60.0,Rumah 2 Bedroom Minimalis Dekat Lapangan Golf Arcamanik Bandung,https://www.lamudi.co.id/rumah-2-bedroom-minimalis-dekat-lapangan-golf-arcamanik-bandung.html,Bandung,107.67848506869,-6.9213831766945,96.0,5885416.666666667,2
167,HO6149804D485AEID,house,405000000,2.0,1.0,1.0,38.0,77.0,"(PROMO) TINGGAL 4 UNIT LAGI! Cluster Eksklusif dekat STT Telkom, Transmart",https://www.lamudi.co.id/promo-tinggal-4-unit-lagi-cluster-eksklusif-dekat-stt-telkom-transmart.html,Bandung,107.2515,-7.0117,115.0,3521739.1304347827,2
168,HO62E7D7A16EB29ID,house,3500000000,4.0,3.0,2.0,210.0,252.0,Rumah Murah Setra Indah Siap Huni,https://www.lamudi.co.id/rumah-murah-setra-indah-siap-huni-165936118533.html,Bandung,107.594899,-6.89017,462.0,7575757.575757576,2
169,HO62553A942DD42ID,house,579272050,2.0,1.0,0.0,45.0,72.0,Cluster Monte Rosa Tahap 4 - CASH dan KPR DP 0% - FREE KANOPI - Tipe Superior,https://www.lamudi.co.id/cluster-monte-rosa-tahap-4-cash-dan-kpr-dp-0-free-kanopi-tipe-superior.html,Bandung,107.67062835215,-6.9792720963598,117.0,4951043.162393162,2
170,CO61E90945DEA6BID,commercial-1,10000000000,0.0,0.0,2.0,950.0,481.0,DIJUAL BANGUNAN 2 LANTAI BANJARAN,https://www.lamudi.co.id/dijual-bangunan-2-lantai-banjaran.html,Bandung,107.58418849396,-7.0476152829655,1431.0,6988120.195667366,2
171,HO6208FC4037EC5ID,house,2900000000,4.0,3.0,2.0,150.0,200.0,Type Supernova Summer Hills Dago ,https://www.lamudi.co.id/type-supernova-summer-hills-dago.html,Bandung,107.6315734,-6.8771765,350.0,8285714.285714285,2
172,LA62AAA58D77EDAID,land,6000000000,0.0,0.0,0.0,0.0,7500.0,"TANAH DI PINGGIR JALAN DI LEWATI ANGKOT,COCOK UNTUK PERUMAHAN & SEKOLAH,BANDUNG",https://www.lamudi.co.id/tanah-di-pinggir-jalan-di-lewati-angkot-cocok-untuk-perumahan-sekolah-bandung.html,Bandung,107.53139,-7.04722,7500.0,800000.0,3
173,LA627A1918C6C9CID,land,299000000,0.0,0.0,0.0,0.0,98.0,dijual tanah murah dekat exit tol buah batu podomoro hanya 500 meter jl raya ter,https://www.lamudi.co.id/dijual-tanah-murah-dekat-exit-tol-buah-batu-podomoro-hanya-500-meter-jl-raya-ter.html,Bandung,107.63911338623,-6.9662439729191,98.0,3051020.4081632653,2
174,HO630F4C2727878ID,house,8850000000,9.0,3.0,3.0,350.0,327.0,Rumah terawat di jl Nanas dekat A.Yani -Riau,https://www.lamudi.co.id/rumah-terawat-di-jl-nanas-dekat-a-yani-riau-166194691983.html,Bandung,107.63257727109,-6.9136698619215,677.0,13072378.138847858,0
175,HO619F7C1FA5171ID,house,1800000000,5.0,3.0,0.0,150.0,144.0,Jual Rumah Strategis di tengah Kota Bandung,https://www.lamudi.co.id/jual-rumah-strategis-di-tengah-kota-bandung.html,Bandung,107.636771,-6.928229,294.0,6122448.979591837,2
176,HO61BB1B0DB6C57ID,house,330000000,2.0,1.0,1.0,36.0,60.0,Rumah Murah di Bojongsoang Buahbatu,https://www.lamudi.co.id/rumah-murah-di-bojongsoang-buahbatu.html,Bandung,107.6670774911,-6.9990255112519,96.0,3437500.0,2
177,LA612747E8ED431ID,land,207500000,0.0,0.0,0.0,0.0,83.0,WOW !! Kavling Murah Ada Di Area Bandung Selatan Cuma 2jtaan,https://www.lamudi.co.id/wow-kavling-murah-ada-di-area-bandung-selatan-cuma-2jtaan.html,Bandung,107.6275,-6.98667,83.0,2500000.0,2
